Step,Actual_Displacement,Predicted_Displacement,Residual
581,1.932,1.7351949321604772,0.19680506783952278
582,1.791,1.7372124064780403,0.05378759352195961
583,1.766,1.73923065099976,0.026769349000240084
584,1.725,1.7412497141704355,-0.016249714170435414
585,1.582,1.7432696481240404,-0.16126964812404032
586,1.677,1.745290509018791,-0.06829050901879086
587,1.501,1.7473123574073388,-0.24631235740733892
588,1.609,1.7493352586462436,-0.14033525864624363
589,1.478,1.7513592833494247,-0.2733592833494247
590,1.943,1.7533845078909305,0.18961549210906958
591,1.708,1.7554110149630662,-0.04741101496306621
592,1.676,1.7574388941967574,-0.08143889419675743
593,1.531,1.759468242851971,-0.2284682428519711
594,1.826,1.7614991665871051,0.06450083341289492
595,1.613,1.7635317803175197,-0.15053178031751968
596,2.005,1.7655662091748414,0.23943379082515848
597,1.862,1.7676025895803475,0.09439741041965255
598,1.572,1.7696410704476955,-0.1976410704476954
599,1.798,1.771906862836447,0.026093137163553104
600,1.806,1.7739518110343622,0.03204818896563788
601,1.754,1.7759994697691752,-0.021999469769175217
602,2.819,1.7780500568229447,1.0409499431770552
603,1.899,1.7801038113514294,0.11889618864857066
604,1.507,1.7821609963550753,-0.2751609963550754
605,1.584,1.7842219014768657,-0.20022190147686558
606,1.866,1.786286846175562,0.079713153824438
607,1.661,1.7883561833308455,-0.12735618333084542
608,1.86,1.790449057371609,0.06955094262839112
609,1.987,1.7924953627728528,0.19450463722714728
610,1.895,1.794544822895088,0.10045517710491203
611,1.865,1.7965977243865354,0.06840227561346457
612,1.76,1.7986025465348763,-0.03860254653487627
613,1.525,1.8006075026623876,-0.27560750266238765
614,1.67,1.802612600655505,-0.13261260065550506
615,1.699,1.8046178489281144,-0.10561784892811432
616,1.392,1.8066232564640865,-0.4146232564640866
617,1.821,1.808628832863791,0.012371167136209005
618,1.701,1.8106345883950148,-0.10963458839501472
619,1.73,1.812640534048756,-0.08264053404875593
620,1.708,1.8146466816004176,-0.10664668160041768
621,1.788,1.8166530436770025,-0.0286530436770025
622,1.587,1.8186596338309624,-0.23165963383096244
623,1.597,1.8206664666214571,-0.22366646662145717
624,2.039,1.8226735577038604,0.21632644229613973
625,1.997,1.8246809239284554,0.17231907607154473
626,1.712,1.8266885834493918,-0.11468858344939181
627,1.924,1.8286965558451045,0.09530344415489544
628,1.403,1.830704862251557,-0.4277048622515569
629,1.748,1.8327135255098503,-0.08471352550985034
630,1.71,1.8347225703299475,-0.12472257032994749
631,1.644,1.8367320234724913,-0.1927320234724914
632,1.802,1.8387419139509784,-0.03674191395097837
633,1.758,1.8407522732568495,-0.08275227325684953
634,1.632,1.8427631356104277,-0.2107631356104278
635,1.831,1.8447745382410454,-0.013774538241045464
636,1.646,1.8467865217001815,-0.20078652170018163
637,1.833,1.848799130211986,-0.01579913021198598
638,1.832,1.850812412066214,-0.01881241206621387
639,1.795,1.8528264200593387,-0.0578264200593388
640,2.017,1.8548412119904827,0.16215878800951722
641,1.989,1.856856851219819,0.13214314878018119
642,1.802,1.8588734072982833,-0.056873407298283274
643,1.789,1.8608909566788199,-0.07189095667881995
644,2.429,1.8734999326835857,0.5555000673164141
645,1.871,1.8755198619243896,-0.004519861924389579
646,1.982,1.8775410631768858,0.10445893682311413
647,1.84,1.879563649705487,-0.03956364970548698
648,1.712,1.8815877469446323,-0.1695877469446323
649,1.716,1.8836134940278848,-0.16761349402788484
650,1.659,1.885616162802235,-0.22661616280223496
651,1.822,1.8876188977330308,-0.06561889773303076
652,1.675,1.8896217049986308,-0.21462170499863076
653,1.72,1.8916245913992653,-0.17162459139926534
654,1.584,1.89362756443091,-0.3096275644309099
655,1.51,1.895630632369167,-0.38563063236916695
656,1.797,1.8976338043646719,-0.10063380436467195
657,1.732,1.899637090551802,-0.1676370905518021
658,1.899,1.90164050217276,-0.0026405021727600175
659,1.706,1.9036419781583354,-0.1976419781583354
660,1.907,1.905643446782402,0.0013565532175980888
661,1.68,1.9076449080816753,-0.22764490808167537
662,1.781,1.9096463620926882,-0.12864636209268832
663,1.831,1.9116478088517908,-0.08064780885179079
664,1.767,1.9136492483951524,-0.14664924839515248
665,1.658,1.9156506807587612,-0.2576506807587613
666,1.617,1.917652105978427,-0.30065210597842706
667,1.789,1.91965352408978,-0.13065352408978015
668,2.113,1.9443173412625865,0.1686826587374135
669,1.602,1.9463190280720286,-0.3443190280720285
670,1.944,1.9483207064684733,-0.004320706468473379
671,1.739,1.950322376493881,-0.21132237649388097
672,1.901,1.9523240381900022,-0.0513240381900022
673,1.744,1.9543256915983793,-0.21032569159837933
674,1.75,1.956327336760348,-0.20632733676034798
675,1.739,1.9583289737170368,-0.21932897371703675
676,1.835,1.9603306025093703,-0.12533060250937034
677,1.7,1.962332223178068,-0.26233222317806804
678,1.717,1.964333835763647,-0.24733383576364698
679,1.796,1.9663354403064217,-0.17033544030642167
680,1.805,1.968337036846506,-0.16333703684650613
681,1.883,1.9703386254238135,-0.08733862542381354
682,1.967,1.9723402060780586,-0.005340206078058518
683,1.8,1.9743417788487578,-0.1743417788487578
684,1.916,1.9763433437752305,-0.06034334377523054
685,1.897,1.9783449008965996,-0.08134490089659963
686,1.732,1.9803464502517938,-0.2483464502517938
687,1.839,1.9823479918795464,-0.1433479918795464
688,2.005,1.9843495258183985,0.020650474181601375
689,1.951,1.986351052106699,-0.035351052106698866
690,2.0,1.9883525707826046,0.011647429217395366
691,1.881,1.9903540818840826,-0.10935408188408258
692,1.792,1.9923555854489106,-0.20035558544891052
693,1.681,1.9943570815146776,-0.31335708151467756
694,1.968,1.9963585701187854,-0.028358570118785398
695,1.97,1.9983600512984494,-0.02836005129844943
696,2.114,2.0003615250906988,0.11363847490930112
697,1.768,2.002362991532379,-0.23436299153237905
698,2.019,2.004364450660151,0.01463554933984934
699,1.815,2.006365902510492,-0.1913659025104919
700,1.786,2.0083673471197,-0.22236734711969985
701,2.136,2.010368784523889,0.125631215476111
702,1.785,2.012370214758995,-0.22737021475899488
703,1.988,2.014690456291331,-0.026690456291330822
704,1.816,2.016694369568936,-0.20069436956893605
705,2.139,2.018698380653482,0.12030161934651762
706,2.031,2.0207024946982997,0.010297505301700483
707,1.659,2.022706717157089,-0.36370671715708913
708,1.893,2.026530194261823,-0.13353019426182278
709,2.004,2.0285489003680883,-0.024548900368088322
710,2.151,2.030568331644335,0.12043166835566499
711,1.933,2.0325885241793435,-0.0995885241793435
712,2.035,2.034609516202323,0.00039048379767692154
713,2.17,2.036631348235614,0.13336865176438595
714,2.124,2.0386540632601258,0.08534593673987434
715,1.757,2.0406777068947224,-0.2836777068947225
716,1.681,2.0427023275908893,-0.36170232759088927
717,2.05,2.044727976844164,0.005272023155835637
718,1.686,2.046754709423969,-0.3607547094239689
719,1.975,2.0487825836236673,-0.07378258362366719
720,1.856,2.050811661532867,-0.194811661532867
721,1.584,2.05284200933421,-0.46884200933420983
722,1.851,2.054873697627151,-0.2038736976271509
723,1.779,2.0569068017815155,-0.2779068017815156
724,1.81,2.0589414023239305,-0.24894140232393047
725,1.918,2.0609775853606003,-0.14297758536060035
726,1.978,2.063015443040297,-0.08501544304029696
727,1.746,2.0650550740619047,-0.3190550740619047
728,1.948,2.067096584231361,-0.11909658423136094
729,2.174,2.069140087073446,0.10485991292655372
730,2.072,2.07118570450453,0.0008142954954699633
731,1.822,2.073233567573142,-0.25123356757314186
732,2.042,2.076802893327579,-0.03480289332757902
733,2.184,2.0788675802844896,0.10513241971551057
734,1.889,2.0809354690812714,-0.19193546908127135
735,2.413,2.083006760735805,0.32999323926419466
736,1.987,2.0850816718583696,-0.09808167185836947
737,1.942,2.0871604361021467,-0.1451604361021468
738,2.087,2.0892433057702227,-0.00224330577022247
739,2.149,2.0913305535982265,0.057669446401773516
740,1.682,2.093422474734334,-0.411422474734334
741,1.888,2.095519388941392,-0.207519388941392
742,2.101,2.097621643049346,0.0033783569506540267
743,2.112,2.0997296136901697,0.01227038630983035
744,1.938,2.1018437103520804,-0.16384371035208045
745,1.813,2.10396437879518,-0.2909643787951801
746,2.034,2.106092104876841,-0.07209210487684103
747,1.799,2.10822741884234,-0.3092274188423403
748,2.176,2.1103709001446247,0.06562909985537546
749,2.191,2.112523182866823,0.07847681713317689
750,1.781,2.114684961832529,-0.33368496183252927
751,2.099,2.116856999502184,-0.01785699950218378
752,2.101,2.1192651820734434,-0.01826518207344341
753,2.024,2.12146209787564,-0.0974620978756402
754,1.983,2.123636872350497,-0.14063687235049693
755,2.229,2.1258231754861097,0.10317682451389043
756,1.942,2.128021988883754,-0.18602198888375399
757,2.361,2.130234396929061,0.2307656030709393
758,2.108,2.1324615994873812,-0.024461599487381136
759,2.193,2.1345037909653732,0.05849620903462682
760,1.98,2.1365481416014713,-0.15654814160147135
761,2.013,2.1385947930719973,-0.1255947930719974
762,1.938,2.140643898463273,-0.20264389846327302
763,2.265,2.142695623364668,0.122304376635332
764,2.193,2.1447501470823247,0.04824985291767536
765,1.9,2.146807663988578,-0.2468076639885779
766,1.941,2.1488683850241883,-0.20786838502418825
767,2.212,2.1509325393728864,0.06106746062711377
768,2.058,2.1530003763305032,-0.0950003763305034
769,2.093,2.155072167394152,-0.062072167394152
770,1.867,2.1571482086006295,-0.2901482086006295
771,2.211,2.159228823147503,0.05177117685249666
772,2.203,2.1613143643353165,0.04168563566468331
773,1.946,2.163405218875168,-0.21740521887516784
774,1.798,2.1655018106126596,-0.3675018106126595
775,1.58,2.167604604727113,-0.5876046047271131
776,2.329,2.1697141124741797,0.1592858875258205
777,5.314,2.406204301706953,2.907795698293047
778,1.875,2.408331907121133,-0.5333319071211329
779,2.069,2.410468079131408,-0.341468079131408
780,2.073,2.412613574711389,-0.3396135747113891
781,2.077,2.4147692320323415,-0.33776923203234155
782,2.04,2.4169359806565653,-0.3769359806565653
783,2.17,2.4189468947373394,-0.24894689473733944
784,2.011,2.420958187209067,-0.40995818720906696
785,2.243,2.4229698859831443,-0.17996988598314445
786,1.851,2.42498202136078,-0.5739820213607798
787,2.21,2.4269946262759925,-0.21699462627599253
788,2.045,2.4290077365669718,-0.38400773656697185
789,2.118,2.4310213912795207,-0.3130213912795208
790,2.057,2.433035633006854,-0.37603563300685394
791,2.282,2.435050508270641,-0.15305050827064104
792,1.918,2.437066067948926,-0.5190660679489263
793,2.16,2.4390823677574054,-0.27908236775740525
794,2.155,2.441099468791525,-0.28609946879152526
795,1.914,2.4431174381380374,-0.5291174381380375
796,2.013,2.4451363495660003,-0.43213634956600044
797,1.904,2.4471562843087846,-0.5431562843087847
798,2.058,2.4491773319505468,-0.39117733195054694
799,2.041,2.4511995914327906,-0.4101995914327907
800,2.1,2.4532231721992495,-0.35322317219924937
801,2.264,2.455248195500372,-0.1912481955003722
802,2.142,2.457274795882314,-0.3152747958823139
803,1.964,2.4592782401560687,-0.4952782401560687
804,1.973,2.461281667251437,-0.48828166725143674
805,2.53,2.4632850772540955,0.06671492274590429
806,2.234,2.4652884702492948,-0.23128847024929478
807,2.175,2.46729184632186,-0.2922918463218602
808,3.085,2.469295205556193,0.6157047944438068
809,2.238,2.4712985480362755,-0.23329854803627548
810,2.562,2.4733018738456685,0.08869812615433137
811,2.142,2.475305183067518,-0.3333051830675182
812,2.13,2.4773084757845547,-0.3473084757845548
813,2.358,2.479311752079097,-0.12131175207909672
814,1.973,2.4813150120330514,-0.5083150120330513
815,2.244,2.4833182557279176,-0.23931825572791743
816,2.207,2.485321483244789,-0.2783214832447891
817,2.376,2.487324694664352,-0.11132469466435202
818,2.029,2.489327890066894,-0.4603278900668939
819,2.336,2.4913310695322983,-0.15533106953229847
820,2.352,2.4933342331400534,-0.14133423314005356
821,2.275,2.495337380969249,-0.22033738096924926
822,2.309,2.497340513098581,-0.1883405130985807
823,2.08,2.4993436296063525,-0.4193436296063524
824,1.96,2.501346730570477,-0.5413467305704769
825,1.976,2.503349816068478,-0.5273498160684782
826,2.528,2.5053528861774943,0.022647113822505727
827,2.082,2.507355940974277,-0.4253559409742773
828,2.252,2.509358980535198,-0.25735898053519835
829,2.106,2.5113620049362453,-0.4053620049362454
830,2.069,2.5133650142530297,-0.44436501425302977
831,2.067,2.5153680085607837,-0.4483680085607835
832,2.362,2.5173709879343655,-0.15537098793436543
833,2.44,2.5193739524482597,-0.07937395244825973
834,2.353,2.521376902176579,-0.16837690217657864
835,2.153,2.523379837193067,-0.3703798371930671
836,2.14,2.525382757571099,-0.3853827575710991
837,2.384,2.527385663383685,-0.1433856633836852
838,2.256,2.5293885547034702,-0.27338855470347045
839,2.195,2.5313914316027377,-0.3363914316027379
840,2.374,2.5333942941534104,-0.15939429415341033
841,2.281,2.535397142427052,-0.2543971424270519
842,2.011,2.5373999764948696,-0.5263999764948695
843,2.237,2.5394027964277153,-0.30240279642771517
844,2.141,2.541405602296087,-0.4004056022960869
845,2.449,2.5434083941701315,-0.0944083941701317
846,2.097,2.5454111721196466,-0.44841117211964665
847,2.453,2.5474139362140806,-0.09441393621408078
848,2.189,2.549435440547863,-0.3604354405478629
849,2.145,2.551438324037543,-0.4064383240375431
850,2.171,2.5534412000471995,-0.3824412000471997
851,2.095,2.555444068945971,-0.460444068945971
852,2.281,2.5574469311203356,-0.27644693112033547
853,2.496,2.55944978697536,-0.06344978697535986
854,2.081,2.5614526369360497,-0.4804526369360498
855,2.561,2.5634554814488144,-0.002455481448814467
856,2.466,2.565458320983052,-0.09945832098305196
857,2.021,2.5674611560328744,-0.5464611560328745
858,2.264,2.569463987118975,-0.30546398711897504
859,2.281,2.5714668147906603,-0.29046681479066017
860,2.266,2.573469639628063,-0.3074696396280632
861,2.106,2.5754724622445475,-0.46947246224454764
862,2.458,2.577475283289334,-0.11947528328933377
863,2.425,2.579478103450359,-0.15447810345035906
864,2.316,2.5814809234573985,-0.2654809234573987
865,2.327,2.5834837440854854,-0.25648374408548547
866,2.505,2.5854865661586404,-0.08048656615864047
867,2.138,2.587489390553962,-0.4494893905539623
868,2.216,2.590261133244511,-0.3742611332445107
869,2.177,2.59226998798689,-0.41526998798688997
870,2.348,2.5942791009682926,-0.24627910096829275
871,2.359,2.596288485671218,-0.23728848567121785
872,2.248,2.5982981563833536,-0.3502981563833534
873,2.045,2.6003081282558957,-0.5553081282558958
874,2.412,2.6023184173668277,-0.19031841736682775
875,2.328,2.6043290407896373,-0.2763290407896375
876,2.686,2.606340016668009,0.07965998333199087
877,2.312,2.608351364297086,-0.2963513642970863
878,2.344,2.610363104211958,-0.2663631042119583
879,2.468,2.6123752582841164,-0.14437525828411646
880,2.163,2.614387849826688,-0.4513878498266881
881,2.235,2.6164009037093647,-0.38140090370936486
882,2.34,2.6184144464840484,-0.27841444648404856
883,2.435,2.6204285065223494,-0.18542850652234932
884,2.17,2.6224431141662183,-0.4524431141662184
885,2.456,2.624458301893139,-0.16845830189313915
886,2.667,2.6264741044974933,0.040525895502506515
887,2.646,2.6284905592898955,0.017509440710104407
888,2.224,2.6305077063165423,-0.4065077063165421
889,2.37,2.6325255886008514,-0.2625255886008513
890,2.239,2.6345442524099894,-0.39554425240998947
891,2.791,2.6365637475492014,0.1544362524507985
892,2.28,2.638584127687254,-0.3585841276872541
893,2.131,2.640605450716741,-0.5096054507167413
894,2.348,2.64262777915351,-0.29462777915351035
895,2.338,2.6446511805800528,-0.3066511805800527
896,2.41,2.6466757281383746,-0.23667572813837445
897,2.276,2.6487015010786434,-0.37270150107864364
898,2.409,2.650728585370806,-0.24172858537080621
899,1.629,2.652755000826288,-1.023755000826288
900,2.277,2.6547827633534267,-0.37778276335342653
901,2.109,2.6568119680456586,-0.5478119680456586
902,2.549,2.658842718162958,-0.10984271816295799
903,2.383,2.6608751259620784,-0.2778751259620784
904,2.498,2.6629093136236905,-0.16490931362369032
905,2.443,2.6649454142891438,-0.22194541428914372
906,2.318,2.66698357322143,-0.3489835732214299
907,2.44,2.6690239491070775,-0.22902394910707757
908,2.442,2.671066715518208,-0.2290667155182078
909,2.63,2.673112062556885,-0.04311206255688527
910,2.53,2.6751601987072826,-0.1451601987072828
911,2.452,2.6772113529251644,-0.22521135292516448
912,2.359,2.67926577699878,-0.32026577699878
913,2.669,2.681323748220733,-0.012323748220732789
914,2.502,2.6833855724167455,-0.1813855724167457
915,2.225,2.6854515873847404,-0.46045158738474035
916,2.577,2.6875221668065152,-0.11052216680651528
917,2.701,2.68959772470473,0.011402275295270048
918,2.528,2.691678720530291,-0.16367872053029098
919,2.445,2.6936806489735403,-0.24868064897354047
920,2.627,2.695682567798639,-0.06868256779863913
921,2.854,2.6976844770535577,0.15631552294644235
922,2.316,2.6996863767860275,-0.3836863767860277
923,2.542,2.7016882670435423,-0.15968826704354244
924,2.438,2.7036901478733584,-0.2656901478733582
925,2.338,2.705692019322497,-0.36769201932249684
926,2.257,2.7076938814377436,-0.45069388143774347
927,2.415,2.7096957342656514,-0.2946957342656513
928,2.347,2.711697577852542,-0.36469757785254187
929,2.725,2.713699412244504,0.011300587755496139
930,2.74,2.7157012374873983,0.02429876251260188
